id,age_in_years,neighbourhood,beds,daily_rev_per_2_guests,review_scores_rating,total_rev
3714931,2.96,De Baarsjes - Oud-West,1,84,100,1008
3722703,2.96,Watergraafsmeer,1,61,100,1708
3718098,2.96,Centrum-Oost,3,120,100,480
4091026,2.96,Centrum-Oost,1,85,80,340
3718549,2.96,Centrum-Oost,2,139,94,14178
3719227,2.96,Zuid,1,125,96,1500
3729215,2.96,Slotervaart,2,100,80,800
3720183,2.96,Oud-Noord,6,175,95,15400
3724193,2.96,Centrum-Oost,2,100,100,3000
3764951,2.96,Buitenveldert - Zuidas,1,75,100,300
3725552,2.96,De Baarsjes - Oud-West,1,99,75,13464
3727304,2.96,De Pijp - Rivierenbuurt,2,200,90,800
5284349,2.96,Centrum-West,4,175,95,1400
3729168,2.96,De Baarsjes - Oud-West,1,70,90,1400
3735239,2.96,Bos en Lommer,2,85,90,2380
3737502,2.96,Centrum-Oost,2,195,80,3510
3740108,2.96,De Baarsjes - Oud-West,1,85,100,680
3740245,2.96,Centrum-Oost,1,70,95,1120
3742152,2.96,De Baarsjes - Oud-West,1,50,89,1000
4673904,2.96,De Baarsjes - Oud-West,2,300,100,8400
4283923,2.96,Centrum-West,1,79,91,2212
3812945,2.96,Oud-Oost,5,139,96,1668
4480133,2.96,De Pijp - Rivierenbuurt,1,90,100,2160
3753018,2.95,Oud-Noord,1,75,100,1200
3754635,2.95,De Pijp - Rivierenbuurt,1,80,92,3200
3781973,2.95,Zuid,2,75,100,450
3918613,2.95,De Baarsjes - Oud-West,2,60,93,8640
3888528,2.95,De Baarsjes - Oud-West,1,45,88,6750
3754267,2.95,De Baarsjes - Oud-West,1,55,90,9240
3918899,2.95,De Baarsjes - Oud-West,1,55,87,8910
5033153,2.95,De Pijp - Rivierenbuurt,1,125,100,12500
3755694,2.95,De Baarsjes - Oud-West,1,90,97,34200
3966768,2.95,Centrum-West,2,350,95,5600
5403390,2.95,Centrum-Oost,2,140,90,1120
3787897,2.95,De Pijp - Rivierenbuurt,1,90,93,1620
3759304,2.95,Centrum-Oost,1,120,90,480
3759770,2.95,Centrum-Oost,1,99,88,3366
3822857,2.95,Oud-Oost,1,100,100,2000
3762810,2.95,Buitenveldert - Zuidas,1,95,100,1140
3763298,2.95,Oud-Oost,1,65,95,22750
3891811,2.95,Centrum-West,1,80,90,1760
4871642,2.95,Centrum-Oost,2,150,96,9000
3786000,2.95,De Baarsjes - Oud-West,1,50,90,3900
3785834,2.95,De Baarsjes - Oud-West,1,60,84,2640
3763895,2.95,De Baarsjes - Oud-West,1,65,95,2080
3774247,2.95,De Baarsjes - Oud-West,5,135,100,1080
5296276,2.95,De Baarsjes - Oud-West,2,110,95,2640
3773525,2.95,De Pijp - Rivierenbuurt,1,170,100,340
3770892,2.95,Centrum-West,1,150,100,900
3774991,2.95,Centrum-West,2,125,86,12000
4008886,2.94,Geuzenveld - Slotermeer,4,150,100,3000
3777594,2.94,De Baarsjes - Oud-West,1,100,100,4000
3777710,2.94,Zuid,1,105,88,6300
3806196,2.94,Bos en Lommer,1,65,70,260
3778626,2.94,Oud-Oost,1,72,92,3744
3791093,2.94,Westerpark,1,85,100,1020
3785227,2.94,De Pijp - Rivierenbuurt,2,175,90,1050
3854360,2.94,De Pijp - Rivierenbuurt,2,175,100,350
3976338,2.94,Watergraafsmeer,1,99,100,198
3910153,2.94,Watergraafsmeer,4,110,96,5280
4374040,2.94,Zuid,6,135,97,3240
5426000,2.94,De Pijp - Rivierenbuurt,1,120,80,480
3789145,2.94,Oud-Oost,1,125,80,2000
3790049,2.94,De Baarsjes - Oud-West,2,55,70,220
4434992,2.94,De Baarsjes - Oud-West,1,60,73,600
4434890,2.94,De Baarsjes - Oud-West,1,45,47,900
3790963,2.94,Westerpark,1,82,100,820
3791272,2.94,De Baarsjes - Oud-West,2,100,100,2200
3794460,2.94,Centrum-West,2,120,100,5040
3800029,2.94,Centrum-West,1,110,98,10560
3849887,2.94,Geuzenveld - Slotermeer,2,130,96,2600
3804362,2.94,Centrum-Oost,1,120,100,720
3805467,2.94,Centrum-Oost,2,120,95,2400
3805471,2.94,De Pijp - Rivierenbuurt,2,170,80,1020
4949644,2.94,Oud-Noord,1,89,100,356
5052750,2.94,Zuid,1,98,100,1568
3920501,2.94,Centrum-West,1,175,96,5250
4032758,2.94,Slotervaart,2,88,94,7568
3809159,2.94,Westerpark,1,98,90,1568
3818763,2.94,Centrum-Oost,2,115,91,11270
3810195,2.94,Oud-Noord,1,90,90,1440
3816284,2.93,Oostelijk Havengebied - Indische Buurt,2,85,80,2550
4868232,2.93,Centrum-West,4,90,90,1080
3819867,2.93,De Pijp - Rivierenbuurt,1,80,88,4160
3826947,2.93,Westerpark,1,75,93,900
3826012,2.93,Oud-Oost,1,120,90,1920
3826300,2.93,Oud-Oost,1,100,97,4200
3837097,2.93,Centrum-West,1,140,100,8960
3838546,2.93,Noord-Oost,1,25,20,50
3838642,2.93,Noord-Oost,1,25,60,100
3838878,2.93,Oud-Noord,2,80,90,320
5009598,2.93,Oostelijk Havengebied - Indische Buurt,2,85,100,170
3839356,2.93,Centrum-West,3,250,100,6000
3841339,2.93,Oostelijk Havengebied - Indische Buurt,2,80,93,1440
4525538,2.93,Noord-West,1,150,100,600
3842325,2.93,Westerpark,1,150,100,1800
3845021,2.92,Oud-Noord,1,89,95,1424
4401578,2.92,De Baarsjes - Oud-West,1,100,92,1000
3847617,2.92,De Baarsjes - Oud-West,1,150,100,1200
3849904,2.92,Oostelijk Havengebied - Indische Buurt,2,95,97,1330
3850766,2.92,IJburg - Zeeburgereiland,2,80,95,16640
4031458,2.92,Zuid,1,98,93,588
3852000,2.92,Noord-West,2,40,70,160
3859543,2.92,Centrum-Oost,7,178,91,20648
3853993,2.92,Oud-Noord,3,125,87,2250
4055767,2.92,Zuid,1,55,93,330
3857699,2.92,Zuid,4,300,86,21600
3857880,2.92,IJburg - Zeeburgereiland,1,80,95,800
3858137,2.92,Centrum-Oost,1,79,98,12324
3862680,2.92,De Pijp - Rivierenbuurt,2,95,100,1520
3864342,2.92,De Pijp - Rivierenbuurt,2,145,98,11020
3867834,2.92,Westerpark,2,150,80,900
3871631,2.91,De Baarsjes - Oud-West,4,150,91,4200
3873235,2.91,Centrum-West,1,138,92,5520
3888616,2.91,Centrum-Oost,1,120,100,1440
3877186,2.91,Noord-West,1,50,80,400
3885999,2.91,Westerpark,1,150,100,600
3879930,2.91,Centrum-Oost,6,225,96,4500
3883721,2.91,De Pijp - Rivierenbuurt,2,89,100,1424
3886754,2.91,Bos en Lommer,1,130,93,780
3895525,2.91,Slotervaart,1,75,80,450
4096584,2.91,Centrum-West,1,100,100,4000
3895403,2.91,De Pijp - Rivierenbuurt,1,95,97,1330
3893855,2.91,Oud-Oost,1,110,80,880
3942453,2.91,De Pijp - Rivierenbuurt,1,98,100,196
4074858,2.91,De Pijp - Rivierenbuurt,2,145,89,9280
3894687,2.91,Centrum-Oost,1,125,83,1750
3895833,2.91,Bos en Lommer,3,160,100,3840
3960766,2.91,Bos en Lommer,2,65,80,390
3896047,2.91,Zuid,2,99,95,1980
3897214,2.91,IJburg - Zeeburgereiland,1,85,100,1020
3902098,2.9,Westerpark,12,400,79,33600
3902516,2.9,Centrum-West,2,330,20,1980
3908795,2.9,Zuid,4,450,100,5400
4571531,2.9,Centrum-West,6,300,90,2400
4062563,2.9,Zuid,1,150,100,3600
3936265,2.9,Centrum-West,1,80,85,3520
3910309,2.9,Slotervaart,2,160,90,6400
3917155,2.9,Westerpark,1,99,95,11484
3918356,2.9,Centrum-Oost,1,120,91,1680
3921823,2.9,Centrum-West,1,179,95,19690
3923236,2.9,De Pijp - Rivierenbuurt,1,80,96,1440
4495758,2.9,Westerpark,16,70,77,980
3927358,2.9,Westerpark,16,660,95,10560
4659227,2.9,De Pijp - Rivierenbuurt,1,120,100,1440
3982082,2.9,Centrum-West,1,169,100,676
3955073,2.9,Centrum-West,1,249,90,996
3955085,2.9,Centrum-West,1,199,80,398
3936263,2.9,Zuid,2,89,100,712
3929712,2.9,Centrum-West,2,65,97,13260
5222533,2.89,Oud-Oost,1,80,60,640
4941836,2.89,Centrum-Oost,1,137,97,1918
3935209,2.89,De Baarsjes - Oud-West,2,50,87,3600
3936474,2.89,De Baarsjes - Oud-West,1,100,100,3000
3938749,2.89,Buitenveldert - Zuidas,1,95,96,950
3937891,2.89,Noord-West,4,95,91,4940
3940022,2.89,Geuzenveld - Slotermeer,1,95,100,570
4487161,2.89,Centrum-Oost,2,79,100,158
3944620,2.89,Westerpark,1,70,94,5600
4914151,2.89,Centrum-West,2,145,90,1160
3957308,2.89,Buitenveldert - Zuidas,1,100,100,600
3954622,2.89,Bos en Lommer,1,65,90,910
3955901,2.88,De Pijp - Rivierenbuurt,1,85,98,1360
3957639,2.88,Watergraafsmeer,3,100,88,2600
3958534,2.88,De Pijp - Rivierenbuurt,2,150,89,4200
4534346,2.88,Centrum-Oost,3,125,100,500
4675726,2.88,Oostelijk Havengebied - Indische Buurt,1,40,87,720
3969582,2.88,De Baarsjes - Oud-West,2,110,97,1540
3969637,2.88,Westerpark,1,89,91,3916
4499028,2.88,Slotervaart,4,110,96,2200
4201169,2.88,De Baarsjes - Oud-West,1,99,87,594
3975175,2.88,De Pijp - Rivierenbuurt,4,189,94,5292
3977616,2.88,Centrum-West,6,225,65,5400
4023358,2.88,Westerpark,4,175,100,2100
4015024,2.88,Centrum-West,2,400,100,2400
3984360,2.88,Centrum-West,1,125,80,3750
4173763,2.88,Centrum-West,1,130,80,520
3991175,2.88,Centrum-West,1,125,80,750
5639160,2.88,IJburg - Zeeburgereiland,1,75,100,300
3982801,2.88,De Aker - Nieuw Sloten,1,54,88,864
3996686,2.88,Centrum-Oost,2,165,100,4620
4892972,2.87,Zuid,1,160,95,2560
3989188,2.87,De Baarsjes - Oud-West,3,100,100,600
4117209,2.87,De Aker - Nieuw Sloten,2,59,80,472
3995958,2.87,De Baarsjes - Oud-West,1,115,94,6900
3998876,2.87,De Pijp - Rivierenbuurt,4,175,100,700
4002707,2.87,Oud-Oost,2,110,100,440
4004833,2.87,De Pijp - Rivierenbuurt,2,200,100,6400
4005349,2.87,Bos en Lommer,1,100,95,8400
4012289,2.87,Buitenveldert - Zuidas,2,110,94,5280
4406542,2.87,Centrum-West,1,125,80,2000
4010836,2.87,Centrum-Oost,2,240,100,1440
4012629,2.87,Watergraafsmeer,1,79,88,2054
4015174,2.87,Centrum-Oost,1,95,94,4370
4015468,2.87,Centrum-Oost,5,125,100,3000
4017665,2.86,Westerpark,1,80,94,10560
4018928,2.86,Zuid,2,300,93,7200
4020075,2.86,Centrum-Oost,1,139,100,2780
4860508,2.86,Centrum-West,6,275,100,9900
4022569,2.86,De Pijp - Rivierenbuurt,2,120,80,480
4022828,2.86,Westerpark,1,79,82,2844
4023764,2.86,Oud-Noord,2,100,91,2800
5547478,2.86,Centrum-West,4,160,40,320
4028102,2.86,Centrum-West,2,145,80,3770
4076101,2.86,Oud-Oost,1,99,96,3564
4119924,2.86,Oostelijk Havengebied - Indische Buurt,1,70,100,140
4031136,2.86,De Baarsjes - Oud-West,1,99,95,2970
4031455,2.86,De Baarsjes - Oud-West,2,56,93,22400
4035170,2.86,Centrum-West,2,200,100,8400
4043732,2.85,Westerpark,1,75,91,1950
4188263,2.85,De Pijp - Rivierenbuurt,1,79,100,316
4054648,2.85,Oud-Oost,1,80,96,1600
4612373,2.85,Centrum-Oost,2,125,100,1000
4065532,2.85,De Baarsjes - Oud-West,1,130,96,2600
4057394,2.85,Centrum-Oost,2,150,100,900
4058035,2.85,Zuid,1,99,100,792
4062131,2.85,Centrum-West,1,105,84,2520
4062732,2.85,De Baarsjes - Oud-West,1,90,95,4320
4063965,2.85,De Pijp - Rivierenbuurt,1,85,95,11560
4066573,2.85,Oud-Oost,1,120,87,720
4070598,2.84,Slotervaart,1,50,94,1400
4070901,2.84,Centrum-West,4,250,100,3000
4074189,2.84,De Pijp - Rivierenbuurt,1,70,100,140
4294457,2.84,Oud-Oost,1,82,80,328
4141348,2.84,Geuzenveld - Slotermeer,1,60,97,960
4201857,2.84,De Baarsjes - Oud-West,1,55,100,990
2763106,2.84,Centrum-West,5,160,100,960
1109010,2.84,Centrum-West,5,180,96,3600
4213785,2.84,Bos en Lommer,6,250,97,7000
4083663,2.84,IJburg - Zeeburgereiland,4,200,100,3200
4116084,2.84,Centrum-West,2,140,100,3360
5652834,2.84,De Baarsjes - Oud-West,3,85,100,680
4088279,2.84,Zuid,2,100,90,800
4088494,2.84,Centrum-West,1,100,100,1800
5119994,2.84,Oud-Noord,2,85,90,340
4089493,2.84,De Baarsjes - Oud-West,1,135,93,1620
4262139,2.83,Centrum-Oost,1,115,100,690
4097180,2.83,Zuid,2,90,95,1440
4104532,2.83,Centrum-West,1,100,90,1600
4926673,2.83,De Baarsjes - Oud-West,4,90,80,180
4117591,2.83,De Baarsjes - Oud-West,2,150,100,600
4538246,2.83,Watergraafsmeer,2,140,90,560
4427667,2.83,Watergraafsmeer,1,50,97,600
4179896,2.83,De Pijp - Rivierenbuurt,2,195,100,4680
4119684,2.83,Centrum-Oost,2,158,98,6952
4136656,2.83,De Baarsjes - Oud-West,1,125,100,3500
4609775,2.82,Zuid,3,150,80,900
4123673,2.82,Centrum-West,1,95,80,1520
4123722,2.82,Centrum-West,1,190,100,380
4123891,2.82,De Pijp - Rivierenbuurt,1,119,90,952
4677481,2.82,De Baarsjes - Oud-West,1,99,93,1584
4543098,2.82,Westerpark,1,100,80,400
4124488,2.82,Centrum-Oost,1,100,80,1200
5268447,2.82,Zuid,1,125,80,250
4561549,2.82,De Baarsjes - Oud-West,1,110,98,6600
4130891,2.82,Centrum-Oost,1,72,87,864
4131108,2.82,De Baarsjes - Oud-West,1,99,93,4752
4131952,2.82,Buitenveldert - Zuidas,1,100,87,1800
4215584,2.82,Bos en Lommer,3,87,93,1392
4135057,2.82,Westerpark,3,125,100,2250
5326868,2.82,Centrum-West,1,90,93,2160
4138378,2.82,Westerpark,16,550,100,3300
4140257,2.82,Osdorp,7,250,100,2000
4147932,2.82,Watergraafsmeer,1,75,93,1650
4454290,2.82,Oud-Oost,1,95,87,1710
4150731,2.82,Oud-Oost,1,102,100,1224
4154119,2.81,Centrum-Oost,2,109,100,2616
4646450,2.81,Centrum-West,1,110,80,880
4156666,2.81,De Pijp - Rivierenbuurt,1,150,90,2400
4162506,2.81,Centrum-West,1,150,67,900
4165873,2.81,Bos en Lommer,1,88,97,2464
4168426,2.81,Zuid,1,100,93,2400
4169219,2.81,Noord-Oost,2,150,85,4500
4169594,2.81,Centrum-West,2,170,90,11220
4172163,2.81,Centrum-West,2,148,80,7104
4172297,2.81,Westerpark,2,99,100,594
4561358,2.8,Zuid,5,175,100,2800
4177600,2.8,Zuid,1,130,100,2080
4179046,2.8,Centrum-West,1,99,85,2178
4179881,2.8,Centrum-West,1,150,92,3000
4180798,2.8,Centrum-Oost,1,99,100,2376
4185741,2.8,Centrum-Oost,1,155,100,4340
4187658,2.8,Centrum-West,3,275,98,20900
4189212,2.8,Bos en Lommer,2,95,94,1330
4192853,2.8,De Pijp - Rivierenbuurt,2,90,90,2160
4282682,2.8,De Baarsjes - Oud-West,2,145,100,1740
5675508,2.8,Centrum-West,1,125,20,250
5403472,2.8,Westerpark,2,99,100,198
4904628,2.8,Westerpark,2,99,80,396
4293780,2.8,De Baarsjes - Oud-West,1,90,100,720
4196404,2.8,Geuzenveld - Slotermeer,1,70,95,1120
4200094,2.8,IJburg - Zeeburgereiland,9,325,80,3250
4201135,2.8,De Baarsjes - Oud-West,1,85,80,2720
4204120,2.8,Oud-Noord,1,75,91,1050
5341871,2.79,Oud-Noord,1,435,100,1740
4209939,2.79,Zuid,2,85,100,2720
4210531,2.79,De Baarsjes - Oud-West,1,85,96,6970
4212608,2.79,Zuid,1,55,80,330
4214273,2.79,Oud-Oost,2,115,98,3680
4776272,2.79,De Baarsjes - Oud-West,2,89,80,1068
4214743,2.79,Centrum-West,1,135,100,1620
4783863,2.79,Westerpark,3,45,83,1620
4808615,2.79,Westerpark,3,40,75,480
4220229,2.79,Zuid,1,99,87,1782
4221522,2.79,Bos en Lommer,3,175,93,6300
4222532,2.79,De Pijp - Rivierenbuurt,1,85,86,4250
4223002,2.79,De Pijp - Rivierenbuurt,2,175,80,3500
4223739,2.79,Centrum-Oost,1,100,100,800
4228854,2.79,Centrum-Oost,1,95,100,1140
4231426,2.79,Centrum-Oost,1,125,20,500
4232593,2.79,De Pijp - Rivierenbuurt,2,150,100,1800
4242987,2.78,Zuid,6,249,95,32370
4237825,2.78,De Pijp - Rivierenbuurt,1,130,100,520
4239360,2.78,Bos en Lommer,1,49,87,588
4239848,2.78,Westerpark,2,70,93,11480
4239603,2.78,Bos en Lommer,1,75,90,750
4242202,2.78,De Aker - Nieuw Sloten,1,55,98,1100
4675161,2.78,IJburg - Zeeburgereiland,2,85,100,510
4246771,2.78,Centrum-West,2,159,45,1272
4253332,2.78,De Pijp - Rivierenbuurt,4,160,100,15360
4248769,2.78,Centrum-Oost,1,104,90,7488
4260547,2.78,Slotervaart,1,129,100,774
4256814,2.78,Noord-Oost,1,135,80,270
5699367,2.77,De Baarsjes - Oud-West,1,100,100,200
4259396,2.77,Westerpark,3,125,88,3000
4265090,2.77,Westerpark,1,90,93,1080
4265569,2.77,Oostelijk Havengebied - Indische Buurt,1,60,93,1440
4266958,2.77,Centrum-West,1,75,93,3300
4274534,2.77,Centrum-Oost,1,86,98,4128
4284273,2.77,Osdorp,1,75,100,300
4282187,2.77,Zuid,1,65,100,520
4282186,2.77,Zuid,1,82,96,7216
4282686,2.77,Noord-West,1,62,90,496
4552905,2.77,De Pijp - Rivierenbuurt,1,200,96,2000
4286198,2.77,Noord-West,2,75,93,900
4289929,2.76,IJburg - Zeeburgereiland,3,129,100,774
4927763,2.76,Centrum-Oost,1,64,87,384
4299887,2.76,De Pijp - Rivierenbuurt,2,200,100,800
4296384,2.76,Oud-Oost,2,69,94,1380
5264013,2.76,Centrum-West,8,330,90,5280
4298968,2.76,Centrum-West,3,300,88,9000
4301370,2.76,Oud-Oost,1,99,96,2970
4302615,2.76,Centrum-Oost,4,139,91,10008
5054600,2.76,Bos en Lommer,2,75,93,900
4307313,2.76,De Pijp - Rivierenbuurt,1,115,93,2530
4382235,2.76,De Pijp - Rivierenbuurt,2,85,100,2380
4822828,2.76,De Pijp - Rivierenbuurt,1,60,89,1800
4314109,2.76,Watergraafsmeer,1,79,92,6320
4365939,2.76,De Baarsjes - Oud-West,2,90,91,4680
4319481,2.75,De Pijp - Rivierenbuurt,2,125,100,500
4320334,2.75,Oud-Oost,1,100,100,200
4323054,2.75,De Baarsjes - Oud-West,2,99,100,1188
4323808,2.75,De Pijp - Rivierenbuurt,1,95,90,380
4335978,2.75,Westerpark,3,159,100,1272
4327484,2.75,Centrum-Oost,3,120,97,2880
4328323,2.75,Oud-Oost,1,115,80,460
4329449,2.75,De Baarsjes - Oud-West,3,150,84,5100
4330897,2.75,Osdorp,1,70,94,1960
4334364,2.75,Centrum-Oost,2,135,98,11880
4876528,2.75,Centrum-West,1,165,100,660
4336932,2.75,Centrum-West,1,117,98,7020
4338297,2.75,Noord-West,3,175,95,4200
4339035,2.75,De Baarsjes - Oud-West,2,199,100,3582
4339489,2.75,Buitenveldert - Zuidas,1,105,87,1260
4341765,2.75,De Pijp - Rivierenbuurt,1,89,96,2670
4345313,2.74,Oud-Oost,1,95,20,380
4466122,2.74,Oud-Oost,1,100,93,1800
4350008,2.74,Centrum-West,1,60,88,5760
4465575,2.74,Oostelijk Havengebied - Indische Buurt,2,159,100,636
4449764,2.74,Oostelijk Havengebied - Indische Buurt,1,59,97,4602
4354139,2.74,De Pijp - Rivierenbuurt,3,140,100,2800
4354327,2.74,Centrum-West,2,200,100,1200
4382174,2.74,De Pijp - Rivierenbuurt,2,99,60,396
4367965,2.74,Centrum-West,2,75,84,8550
5182196,2.74,Oud-Oost,2,120,93,1440
4361867,2.74,Zuid,4,95,100,1140
4774851,2.74,De Pijp - Rivierenbuurt,1,89,85,5696
4362562,2.74,Centrum-West,4,200,100,400
4363796,2.74,De Pijp - Rivierenbuurt,2,60,100,1080
5098353,2.74,Centrum-Oost,1,72,100,864
4366938,2.74,Centrum-West,2,190,100,760
4372861,2.74,De Pijp - Rivierenbuurt,1,119,93,2618
4374070,2.73,Centrum-Oost,2,199,93,2388
4374654,2.73,Centrum-Oost,4,115,93,1380
4444624,2.73,Centrum-Oost,2,110,98,3960
4380643,2.73,Westerpark,16,500,90,2000
4380983,2.73,Watergraafsmeer,1,79,85,2528
4381773,2.73,Slotervaart,2,103,95,824
4413032,2.73,Westerpark,4,85,93,6800
4389701,2.73,Zuid,1,65,88,5460
4435135,2.73,De Baarsjes - Oud-West,2,275,100,1100
4394074,2.73,Zuid,6,995,100,3980
4394140,2.73,Slotervaart,1,100,100,600
4401414,2.73,De Baarsjes - Oud-West,2,50,100,300
4403109,2.73,Centrum-West,1,90,91,5940
4406921,2.72,Centrum-West,2,125,97,3000
4408866,2.72,Oud-Oost,1,95,84,1900
4409509,2.72,Westerpark,16,350,90,8400
4410554,2.72,De Baarsjes - Oud-West,1,63,98,1386
4481175,2.72,Oud-Noord,4,58,100,116
4415152,2.72,Centrum-West,1,110,97,9900
4416370,2.72,De Pijp - Rivierenbuurt,1,99,80,198
4570711,2.72,De Baarsjes - Oud-West,3,70,87,4620
4872616,2.72,Oostelijk Havengebied - Indische Buurt,2,75,80,300
4625982,2.72,Oud-Oost,1,125,100,1250
4421501,2.72,Westerpark,1,110,98,4840
4423240,2.72,De Baarsjes - Oud-West,1,69,100,2070
4445752,2.71,De Pijp - Rivierenbuurt,1,125,100,1500
4426865,2.71,De Baarsjes - Oud-West,2,149,97,3576
4451765,2.71,Oostelijk Havengebied - Indische Buurt,4,150,95,3600
4436109,2.71,Oostelijk Havengebied - Indische Buurt,2,100,100,1600
4433716,2.71,De Pijp - Rivierenbuurt,2,199,100,6368
4436018,2.71,Watergraafsmeer,2,120,100,7200
4434842,2.71,Geuzenveld - Slotermeer,1,75,100,300
4438202,2.71,Zuid,2,150,80,600
4439824,2.71,Oud-Oost,2,109,90,1308
4439913,2.71,Zuid,3,165,87,13860
4450281,2.71,Oud-Oost,2,80,100,960
4441653,2.71,Oostelijk Havengebied - Indische Buurt,1,80,100,160
4443203,2.71,Bos en Lommer,1,45,94,630
4569548,2.71,Centrum-Oost,2,64,95,2048
4920568,2.71,De Aker - Nieuw Sloten,1,55,95,2310
4669985,2.71,Centrum-West,2,110,100,220
4468703,2.71,Centrum-West,1,49,97,2744
4459789,2.71,Centrum-West,3,180,98,9360
4479003,2.7,Centrum-West,2,140,100,2800
4460199,2.7,Westerpark,2,80,79,3040
4463508,2.7,Centrum-West,2,320,93,3840
4766324,2.7,Oostelijk Havengebied - Indische Buurt,1,59,84,3894
4464048,2.7,Centrum-West,1,100,91,22400
4538960,2.7,Oud-Noord,16,800,100,1600
4469263,2.7,Westerpark,2,135,100,2160
4480633,2.7,Centrum-Oost,1,125,100,3250
4482665,2.7,Noord-Oost,4,40,93,1920
4812908,2.69,De Baarsjes - Oud-West,1,69,100,828
4488094,2.69,De Pijp - Rivierenbuurt,1,100,100,400
4488692,2.69,Centrum-Oost,2,174,100,13572
4491338,2.69,Centrum-Oost,1,85,83,6800
4492084,2.69,Oud-Noord,2,125,80,5250
4501155,2.69,Centrum-Oost,1,150,84,1500
4501250,2.69,De Pijp - Rivierenbuurt,2,98,100,1176
4506195,2.69,Bos en Lommer,1,70,98,4480
4508051,2.69,Centrum-Oost,3,165,95,2640
4529124,2.69,Zuid,2,89,100,2136
4513415,2.68,Centrum-West,2,120,89,6240
4513665,2.68,Oostelijk Havengebied - Indische Buurt,1,80,80,640
4514292,2.68,Centrum-Oost,1,194,94,5432
4518120,2.68,Oud-Noord,3,88,90,1056
5101291,2.68,Centrum-West,3,350,100,2100
4523512,2.68,Centrum-West,2,280,100,11200
4530810,2.68,Centrum-West,1,50,67,400
4535000,2.68,De Baarsjes - Oud-West,2,89,96,2670
4542992,2.67,Centrum-West,5,250,100,1000
4543266,2.67,De Pijp - Rivierenbuurt,2,110,100,220
4610921,2.67,De Baarsjes - Oud-West,1,200,97,22800
4546587,2.67,De Pijp - Rivierenbuurt,1,65,100,780
4545549,2.67,Zuid,1,55,91,1760
4984541,2.67,De Baarsjes - Oud-West,2,90,100,360
4549402,2.67,De Baarsjes - Oud-West,1,70,88,1680
4550468,2.67,Zuid,1,80,100,320
5378882,2.67,De Pijp - Rivierenbuurt,1,110,100,1320
4552518,2.67,Centrum-West,4,200,80,800
4553206,2.67,Zuid,4,145,93,1740
4556106,2.67,De Baarsjes - Oud-West,1,60,93,2160
4779764,2.67,De Pijp - Rivierenbuurt,1,77,95,1540
4563344,2.67,Bos en Lommer,2,105,100,1050
4614017,2.67,Westerpark,16,500,80,1000
4565780,2.67,Westerpark,1,80,90,320
4634636,2.67,Westerpark,4,160,100,320
4879044,2.67,Oud-Oost,2,100,100,1400
4804757,2.67,Centrum-Oost,3,160,93,3200
4572055,2.67,De Baarsjes - Oud-West,3,144,97,7488
4572491,2.67,Westerpark,1,79,100,1896
4610631,2.66,Centrum-Oost,1,115,94,4830
4577633,2.66,Buitenveldert - Zuidas,1,135,90,810
4577752,2.66,Bos en Lommer,2,75,100,1350
4643872,2.66,De Baarsjes - Oud-West,1,49,100,98
4584856,2.66,De Baarsjes - Oud-West,1,79,96,2844
4585557,2.66,Oud-Noord,1,93,93,1116
4585932,2.66,Oud-Oost,1,99,100,198
4591019,2.66,De Baarsjes - Oud-West,2,130,80,520
4591192,2.66,De Pijp - Rivierenbuurt,2,95,93,9120
4591819,2.66,De Pijp - Rivierenbuurt,1,89,100,356
4614154,2.66,Centrum-Oost,1,60,97,5760
4765747,2.66,Zuid,1,99,60,1188
4596633,2.66,De Baarsjes - Oud-West,2,85,93,3060
5144184,2.65,Westerpark,1,50,93,400
4599881,2.65,Centrum-Oost,2,112,76,4032
4600067,2.65,Centrum-West,3,170,100,8160
5245615,2.65,Oostelijk Havengebied - Indische Buurt,2,69,95,1104
5248074,2.65,Slotervaart,1,65,100,260
4609694,2.65,Centrum-Oost,2,90,93,3240
4859560,2.65,De Baarsjes - Oud-West,4,199,100,1194
4655656,2.65,De Baarsjes - Oud-West,2,80,96,7200
4640869,2.65,De Baarsjes - Oud-West,2,90,98,6480
4611207,2.65,Centrum-West,2,125,96,1250
4614008,2.65,Bijlmer-Centrum,1,70,96,1400
4616816,2.65,De Pijp - Rivierenbuurt,3,150,95,2400
4641239,2.65,Centrum-Oost,3,260,100,1040
4619436,2.65,Centrum-Oost,3,260,100,1040
4627229,2.65,Centrum-Oost,2,90,94,1260
4628202,2.65,Centrum-Oost,2,80,80,160
4659474,2.65,Geuzenveld - Slotermeer,2,100,100,1000
4624244,2.65,De Baarsjes - Oud-West,1,60,86,1680
4630633,2.65,Centrum-West,2,80,80,960
4999140,2.65,Centrum-West,1,180,100,720
4629897,2.65,De Pijp - Rivierenbuurt,1,70,100,1960
4634079,2.64,Oostelijk Havengebied - Indische Buurt,2,32,80,384
4634477,2.64,Centrum-West,2,120,100,7200
4635416,2.64,Centrum-Oost,2,51,96,3060
4640889,2.64,Oostelijk Havengebied - Indische Buurt,2,150,93,2400
4642512,2.64,Watergraafsmeer,1,50,97,1400
4643793,2.64,Centrum-West,1,100,80,2600
4648294,2.64,Oud-Oost,2,109,90,872
4650761,2.64,Oud-Oost,3,199,100,3582
4656443,2.63,Zuid,1,110,100,880
4657380,2.63,De Baarsjes - Oud-West,1,118,95,6136
4658156,2.63,De Baarsjes - Oud-West,2,95,100,570
